V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
0,8,NA,NA,0.0717463624142582,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0455256203858922,0.0422656469765146,0.0351552012874134,0.0602997149865071,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,-0.027719410011773,0.0351552012874134,-0.0243442979769217,0.0504151973068458,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0498130245417236,0.0717463624142582,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0455256203858922,0.00961516069400555,0.0453481428771558,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0753084740473575,0.0422383149251529,0.0351552012874134,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422656469765146,0.0351552012874134,0.0602997149865071,0.0504151973068458,0.0831770203448404,-0.027719410011773,0.0351552012874134,0.0753397128793183,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0351552012874134,0.0315537585923706,0.0498130245417236,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0498130245417236,0.0753084740473575,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0351552012874134,0.0753397128793183,0.0504151973068458,0.0753084740473575,0.0422656469765146,0.0453481428771558,0.0753397128793183,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0351552012874134,-0.0243442979769217,0.0504151973068458,0.0717463624142582,0.0422656469765146,0.0453481428771558,0.0735176654670066,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.00961516069400555,0.0304310696701721,-0.0243442979769217,0.0498130245417236,0.0753084740473575,0.00961516069400555,0.0453481428771558,0.0602997149865071,0.0396661655602185,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,-0.027719410011773,0.0351552012874134,-0.0243442979769217,0.0504151973068458,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,-0.0742258327584765,0.0351552012874134,0.0753397128793183,0.0498130245417236,0.0455256203858922,0.0607672552823178,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0545861976162832,0.00961516069400555,0.0351552012874134,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422383149251529,0.0351552012874134,-0.0243442979769217,0.0504151973068458,0.0717463624142582,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.0422656469765146,0.0453481428771558,0.0753397128793183,0.0504151973068458,0.0753084740473575,0.0422656469765146,0.0453481428771558,-0.0243442979769217,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.0422656469765146,0.0351552012874134,-0.0243442979769217,0.0498130245417236,0.0545861976162832,-0.027719410011773,0.0351552012874134,0.0602997149865071,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0504151973068458,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0545861976162832,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422656469765146,0.0453481428771558,0.0753397128793183,0.0504151973068458,0.0545861976162832,0.0422656469765146,0.0304310696701721,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422383149251529,0.0351552012874134,-0.0243442979769217,0.0504151973068458,0.0545861976162832,0.0422656469765146,0.0453481428771558,-0.0243442979769217,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.00961516069400555,0.0453481428771558,0.0602997149865071,0.0504151973068458,0.0753084740473575,0.0422383149251529,0.0351552012874134,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0351552012874134,0.0602997149865071,0.0504151973068458,0.0717463624142582,-0.027719410011773,0.0453481428771558,0.0753397128793183,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0504151973068458,0.0455256203858922,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422656469765146,0.0351552012874134,0.0315537585923706,0.0498130245417236,0.0753084740473575,0.0422656469765146,0.0351552012874134,0.0602997149865071,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422383149251529,0.0351552012874134,0.0602997149865071,0.0504151973068458,0.0455256203858922,0.00961516069400555,0.0453481428771558,0.0602997149865071,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422656469765146,0.0351552012874134,0.0315537585923706,0.0504151973068458,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.00961516069400555,0.0351552012874134,0.0315537585923706,0.0498130245417236,0.0717463624142582,0.0422383149251529,0.0453481428771558,0.0602997149865071,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0498130245417236,0.0455256203858922,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.209596212808664,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0504151973068458,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.0422656469765146,0.0351552012874134,-0.0243442979769217,0.0504151973068458,0.0753084740473575,0.00961516069400555,0.0351552012874134,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0753397128793183,0.0498130245417236,0.0455256203858922,0.0422656469765146,0.0351552012874134,-0.0243442979769217,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0498130245417236,0.0455256203858922,0.0607672552823178,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0545861976162832,0.0422656469765146,0.0453481428771558,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0735176654670066,0.0498130245417236,0.0831770203448404,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.112593713948516,0.0504151973068458,0.0753084740473575,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0453481428771558,-0.0243442979769217,0.0498130245417236,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0602997149865071,0.0498130245417236,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,-0.027719410011773,0.0453481428771558,0.0315537585923706,0.0498130245417236,0.0455256203858922,0.00961516069400555,0.0351552012874134,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0602997149865071,0.0504151973068458,0.0717463624142582,-0.027719410011773,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0351552012874134,-0.0243442979769217,0.0498130245417236,0.0753084740473575,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.0422656469765146,0.0453481428771558,0.0602997149865071,0.0498130245417236,0.0717463624142582,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,-0.027719410011773,-0.0189794984913461,0.0753397128793183,0.0498130245417236,0.0717463624142582,0.00961516069400555,0.0453481428771558,-0.0243442979769217,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.00961516069400555,0.000350457974293464,0.0735176654670066,0.0504151973068458,0.0717463624142582,0.00961516069400555,0.0453481428771558,0.0735176654670066,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.0422656469765146,0.0453481428771558,-0.0243442979769217,0.0498130245417236,0.0753084740473575,0.0422656469765146,0.0351552012874134,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0831770203448404,0.0422656469765146,0.0351552012874134,0.0315537585923706,0.0504151973068458,0.0455256203858922,-0.027719410011773,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,-0.027719410011773,0.0453481428771558,-0.0243442979769217,0.0504151973068458,0.0455256203858922,0.00961516069400555,0.0351552012874134,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0717463624142582,0.00961516069400555,0.0351552012874134,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.00961516069400555,0.0453481428771558,0.0602997149865071,0.0504151973068458,0.0753084740473575,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0831770203448404,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422383149251529,0.0351552012874134,0.0315537585923706,0.0504151973068458,0.0455256203858922,0.0422656469765146,0.0351552012874134,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0545861976162832,0.0422656469765146,0.0351552012874134,0.0602997149865071,0.0504151973068458,0.0753084740473575,0.0422383149251529,0.0351552012874134,-0.0243442979769217,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0753397128793183,0.0498130245417236,0.0455256203858922,-0.027719410011773,0.0453481428771558,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0753084740473575,0.0422656469765146,0.0351552012874134,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0831770203448404,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0753084740473575,0.0422383149251529,0.000350457974293464,0.0735176654670066,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422656469765146,0.0351552012874134,0.0753397128793183,0.0498130245417236,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422383149251529,0.0351552012874134,0.0753397128793183,0.0498130245417236,0.0455256203858922,0.0422383149251529,0.0453481428771558,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0351552012874134,0.0602997149865071,0.0504151973068458,0.0455256203858922,-0.027719410011773,0.0453481428771558,0.0753397128793183,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422383149251529,0.0304310696701721,-0.0243442979769217,0.0504151973068458,0.0717463624142582,0.0422656469765146,0.0453481428771558,-0.0243442979769217,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0351552012874134,0.0315537585923706,0.0498130245417236,0.0455256203858922,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.0504151973068458,0.0545861976162832,0.0422383149251529,0.0351552012874134,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422383149251529,0.0351552012874134,0.0602997149865071,0.0498130245417236,0.0545861976162832,-0.0742258327584765,0.0453481428771558,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0545861976162832,-0.0742258327584765,0.0453481428771558,0.0753397128793183,0.0498130245417236,0.0753084740473575,0.0422383149251529,0.0351552012874134,0.0735176654670066,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0753084740473575,0.0422656469765146,0.0351552012874134,0.0315537585923706,0.0498130245417236,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0455256203858922,0.0422656469765146,0.0453481428771558,0.0602997149865071,0.0498130245417236,0.0455256203858922,0.0422383149251529,0.0304310696701721,0.0602997149865071,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.00961516069400555,0.0453481428771558,0.0735176654670066,0.0504151973068458,0.0717463624142582,0.00961516069400555,0.0453481428771558,0.0602997149865071,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,-0.10118498868603,0.0422656469765146,0.0351552012874134,0.0753397128793183,0.0498130245417236,0.0753084740473575,0.00961516069400555,0.0453481428771558,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.0422656469765146,0.0453481428771558,0.0753397128793183,0.0498130245417236,0.0831770203448404,0.00961516069400555,0.0351552012874134,0.0735176654670066,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.0422383149251529,0.0351552012874134,-0.0243442979769217,0.0504151973068458,0.0455256203858922,0.00961516069400555,0.0351552012874134,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0545861976162832,0.0422656469765146,0.0453481428771558,0.0315537585923706,0.0498130245417236,0.0717463624142582,0.0422383149251529,0.0351552012874134,0.0753397128793183,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0717463624142582,0.0422383149251529,0.0453481428771558,0.0753397128793183,0.0504151973068458,0.0717463624142582,0.00961516069400555,0.0351552012874134,0.0315537585923706,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0545861976162832,0.00961516069400555,0.0351552012874134,-0.0243442979769217,0.0504151973068458,0.0753084740473575,0.0422656469765146,0.0351552012874134,-0.0243442979769217,0.0498130245417236,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,8,NA,NA,0.0545861976162832,0.0422656469765146,0.0453481428771558,-0.0243442979769217,0.0504151973068458,0.0545861976162832,0.00961516069400555,0.0351552012874134,0.0735176654670066,0.0504151973068458,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.0567723178515825,0.0594093268538956,0.144767885508661,0.0418229466951067,0.0650662476397419,0.0567723178515825,0.055828146292059,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0280802301765619,0.214814715921253,0.055828146292059,-0.264139487424272,0.0418229466951067,0.0650662476397419,0.214814715921253,0.0594093268538956,0.0839613280109432,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.0567723178515825,0.0594093268538956,-0.0450829088128984,0.0418229466951067,0.0650662476397419,0.214814715921253,0.0442427619447913,0.0749881406436543,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.0567723178515825,0.0594093268538956,0.144767885508661,0.0418229466951067,0.0650662476397419,0.0567723178515825,0.0594093268538956,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0280802301765619,0.028441562414957,0.0594093268538956,0.0692685704686985,0.0418229466951067,0.0650662476397419,0.0567723178515825,0.055828146292059,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.0289878664524629,0.0594093268538956,0.0692685704686985,0.0418229466951067,0.0650662476397419,0.0567723178515825,0.0442427619447913,0.0749881406436543,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.0289878664524629,0.0594093268538956,0.0692685704686985,0.0418229466951067,0.0280802301765619,0.0815662236065464,0.055828146292059,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.0567723178515825,0.055828146292059,0.0692685704686985,0.0607116190534828,0.0650662476397419,0.0289878664524629,0.0594093268538956,0.0749881406436543,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.214814715921253,0.055828146292059,0.0692685704686985,0.0418229466951067,0.0280802301765619,0.0815662236065464,0.055828146292059,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.0289878664524629,0.055828146292059,0.0692685704686985,0.0418229466951067,0.0650662476397419,0.0567723178515825,0.0594093268538956,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.0815662236065464,0.055828146292059,0.0692685704686985,0.0418229466951067,0.0650662476397419,0.0289878664524629,0.055828146292059,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.214814715921253,0.0594093268538956,0.0692685704686985,0.0418229466951067,0.0650662476397419,0.0567723178515825,0.055828146292059,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.214814715921253,0.0594093268538956,0.0692685704686985,0.0418229466951067,0.0650662476397419,0.214814715921253,0.0594093268538956,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,1,NA,NA,0.0650662476397419,0.214814715921253,0.0594093268538956,0.0839613280109432,0.0418229466951067,0.0650662476397419,0.0567723178515825,0.0594093268538956,0.0692685704686985,0.0418229466951067,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
